DATASET_SIMPLEBAR
SEPARATOR TAB

#数据集名称
DATASET_LABEL	simplebar_size
PN1RE.bin.52	1.499379
PN11RA.vae.22660	1.498827
PN7RQ.vae.28215	1.4988
PN1LD.vae.5683	1.498533
PN2RA.vae.31577	1.498325
PN11RG.vae.40958	1.4983
PN9RQ.vae.1427	1.497131
PN10RS.vae.51532	1.496963
PN6RI.bin.111	1.496388
PN14RJ.bin.222	1.496267
PN1RE.vae.19731	1.495448
PN3RA.vae.6278	1.494343
PN16RE.vae.18779	1.494157
PN3RF.vae.15644	1.494091
PN7RI.bin.77	1.49341
PN14RQ.bin.102	1.492558
PN6RP.vae.45411	1.492389
PN6RO.vae.66118	1.491975
PN14RI.bin.95	1.491627
PN1CC.vae.3984	1.491426
PN11RI.vae.7714	1.49126
PN10RG.bin.67	1.491053
PN14RP.bin.171	1.490037
PN1LC.bin.61	1.489808
PN5RC.bin.169	1.48836
PN11RD.bin.137	1.488273
PN15RH.vae.7595	1.488217
PN10RL.bin.165	1.487683
PN5RD.bin.223	1.487424
PN8RL.vae.23547	1.487324
PN14RH.vae.6935	1.486817
PN5CE.vae.6733	1.485864
PN1RJ.bin.125	1.485266
PN3CA.vae.101009	1.484692
PN1RC.bin.202	1.484486
PN10RQ.bin.150	1.484431
PN1RD.vae.6090	1.484206
PN15RI.vae.45959	1.483649
PN2RJ.bin.21	1.482368
PN6RG.vae.12596	1.482002
PN1CJ.bin.98	1.481632
PN13RM.bin.113	1.481304
PN6RI.vae.38263	1.481121
PN7RL.vae.10052	1.480366
PN5RA.bin.316	1.480004
PN9RK.vae.11445	1.479244
PN5RE.vae.2799	1.479051
PN5GG.bin.8	1.478229
PN5CG.vae.12874	1.478062
PN3RG.vae.24641	1.477994
PN13RT.vae.17061	1.477802
PN14RA.vae.434	1.477689
PN5GD.bin.75	1.477261
PN10RE.vae.27722	1.475705
PN1RL.vae.6615	1.475474
PN5RA.vae.35320	1.475436
PN1JE.bin.16	1.475187
PN10RO.vae.17172	1.475138
PN9RJ.bin.67	1.473924
PN1RJ.vae.491	1.473412
PN1RJ.vae.11288	1.4731
PN6RP.vae.54421	1.473035
PN16RG.bin.75	1.472543
PN1IB.vae.15256	1.472402
PN3LE.bin.54	1.472308
PN14RB.bin.146	1.471964
PN3JF.bin.21	1.471718
PN11RA.bin.131	1.471679
PN11RI.vae.52251	1.470684
PN14RP.vae.2063	1.47033
PN9RM.bin.196	1.469934
PN10RE.vae.4305	1.469774
PN1RG.bin.35	1.469722
PN5RB.bin.166	1.469642
PN11RB.bin.172	1.469174
PN3CA.bin.95	1.469147
PN11RM.bin.100	1.468502
PN1GF.vae.11730	1.468295
PN2CA.bin.71	1.467847
PN8RI.vae.5552	1.46683
PN11RA.vae.49668	1.466288
PN4RC.vae.6332	1.46506
PN16RT.vae.19578	1.464854
PN9RK.bin.136	1.464627
PN1JE.bin.62	1.464533
PN1RD.vae.31572	1.463681
PN12RJ.vae.164162	1.463405
PN1CB.bin.39	1.463349
PN5CG.vae.25600	1.462551
PN11RD.vae.20348	1.462405
PN8RA.vae.9888	1.462257
PN16RN.bin.50	1.462039
PN15RH.vae.959	1.461952
PN2CG.bin.199	1.461088
PN9RB.vae.22858	1.460123
PN1LJ.bin.85	1.459897
PN16RR.vae.38495	1.459637
PN10RQ.vae.15902	1.459194
PN1RD.vae.40434	1.458945
PN1JE.bin.75	1.458862
PN10RI.vae.8529	1.458092
PN1RB.bin.148	1.457998
PN3LC.vae.13512	1.457542
PN1JE.bin.38	1.4575
PN14RS.vae.36766	1.45723
PN16RP.vae.20088	1.456843
PN11RF.vae.8556	1.456808
PN1RH.bin.243	1.456741
PN10RH.vae.22924	1.456655
PN3CG.vae.18280	1.456336
PN2RC.vae.2778	1.456145
PN10RD.bin.125	1.455345
PN7RK.bin.179	1.454056
PN1LF.vae.3486	1.453776
PN1RE.bin.102	1.453316
PN15RM.vae.9196	1.452344
PN16RH.bin.16	1.451977
PN10RR.vae.8832	1.451628
PN10RD.bin.103	1.451311
PN16RR.bin.55	1.451188
PN1RA.bin.189	1.451135
PN8RS.vae.9894	1.449876
PN15RH.vae.10913	1.449612
PN8RI.vae.712	1.449048
PN2CE.vae.10598	1.44855
PN16RA.vae.4545	1.448223
PN16RQ.bin.208	1.4478
PN16RQ.vae.9914	1.447475
PN6RT.vae.52612	1.447177
PN10RK.bin.20	1.44632
PN3CH.bin.177	1.444898
PN16RA.bin.116	1.444806
PN10RP.vae.37655	1.444626
PN5GF.vae.5113	1.444578
PN16RI.vae.20113	1.444038
PN6RI.vae.30404	1.443621
PN6RS.vae.10052	1.443015
PN15RK.vae.42078	1.442223
PN6RB.vae.25081	1.442074
PN5RE.bin.87	1.442043
PN11RJ.bin.152	1.441734
PN10RL.bin.190	1.441687
PN1JJ.vae.12846	1.441495
PN8RP.bin.92	1.441138
PN1RD.bin.241	1.440793
PN13RJ.bin.74	1.440537
PN3CB.vae.5275	1.440308
PN10RF.vae.9448	1.439042
PN3RF.vae.24182	1.43899
PN1CD.vae.14589	1.438682
PN16RT.bin.84	1.437055
PN2CH.bin.84	1.436533
PN5GH.vae.19480	1.434498
PN2RF.bin.62	1.434493
PN8RG.vae.5700	1.433557
PN10RB.bin.140	1.433324
PN10RC.bin.31	1.432564
PN1CA.vae.23148	1.432474
PN7RG.bin.164	1.431417
PN4RD.bin.43	1.431399
PN15RC.vae.9046	1.431039
PN16RA.bin.91	1.430856
PN15RJ.bin.110	1.430537
PN2CB.bin.32	1.430326
PN6RO.bin.150	1.430046
PN5RC.bin.26	1.429115
PN13RQ.vae.512	1.429037
PN1RK.bin.71	1.428794
PN8RE.vae.5104	1.428565
PN13RG.bin.72	1.428286
PN3RH.vae.1850	1.428228
PN2RF.bin.167	1.427522
PN3GD.bin.73	1.427431
PN2LC.bin.42	1.427161
PN16RQ.bin.87	1.426623
PN1RA.bin.109	1.426427
PN6RH.vae.20397	1.426309
PN10RL.bin.111	1.424623
PN13RI.vae.5943	1.424138
PN1RE.bin.38	1.423991
PN8RC.bin.13	1.423239
PN3LD.vae.468	1.422836
PN3LD.bin.95	1.422138
PN11RE.vae.18999	1.421907
PN16RK.vae.16692	1.421789
PN14RJ.vae.2673	1.421372
PN8RD.vae.15389	1.42023
PN14RN.bin.76	1.419715
PN3CH.vae.26835	1.419625
PN14RQ.vae.3291	1.419609
PN12RD.vae.11021	1.419298
PN7RV.bin.107	1.419066
PN1RJ.bin.83	1.418745
PN11RF.vae.22053	1.418256
PN12RE.bin.11	1.418183
PN11RO.vae.12524	1.417769
PN3DF.vae.9735	1.417336
PN1RJ.vae.111196	1.415716
PN11RG.bin.1	1.414937
PN6RC.bin.219	1.414703
PN13RU.vae.5762	1.414612
PN8RI.vae.21106	1.41321
PN16RL.vae.13976	1.412833
PN8RK.vae.678	1.411118
PN6RB.vae.32416	1.40957
PN12RD.bin.73	1.40927
PN12RD.vae.22189	1.409023
PN14RO.vae.13562	1.40867
PN7RQ.vae.11258	1.408631
PN3DD.vae.1024	1.408596
PN1RB.vae.5744	1.408558
PN3RE.vae.21235	1.408021
PN10RR.vae.8502	1.4064
PN1RL.vae.35177	1.406134
PN13RQ.vae.9350	1.405673
PN14RO.bin.164	1.404747
PN5RC.vae.13389	1.404684
PN1JA.bin.12	1.404299
PN3GB.bin.41	1.403682
PN1RL.bin.148	1.402978
PN15RC.bin.96	1.402894
PN5GH.vae.14692	1.401641
PN15RA.vae.12433	1.401094
PN16RN.bin.168	1.401058
PN3LB.bin.76	1.400913
PN5RD.bin.64	1.400832
PN12RD.vae.10282	1.399327
PN16RP.bin.78	1.398403
PN3RF.bin.141	1.398223
PN7RQ.bin.93	1.398052
PN15RJ.vae.8082	1.397691
PN1GD.bin.19	1.397424
PN16RM.vae.2026	1.397025
PN6RF.vae.7445	1.396233
PN1RF.bin.116	1.395549
PN1RL.vae.2467	1.395338
PN10RA.vae.3369	1.395247
PN1CC.bin.18	1.395054
PN1RD.bin.191	1.394741
PN5IA.bin.34	1.394723
PN5RC.vae.23630	1.394253
PN1RG.vae.4734	1.39408
PN9RF.bin.169	1.393491
PN2RH.vae.43779	1.393285
PN2LH.bin.64	1.392738
PN3LE.bin.107	1.39223
PN15RH.vae.11459	1.391144
PN14RO.vae.33693	1.391108
PN3LG.bin.72	1.390842
PN3CB.vae.7456	1.390254
PN4RE.vae.46740	1.389871
PN5GD.bin.53	1.389338
PN7RF.vae.16537	1.388415
PN4RA.bin.28	1.387576
PN10RO.vae.5995	1.387457
PN6RJ.bin.145	1.387417
PN2RJ.bin.8	1.387368
PN1RH.vae.5691	1.386986
PN13RO.bin.68	1.386724
PN1LH.bin.39	1.386675
PN9RB.vae.21883	1.385907
PN11RJ.vae.37594	1.385515
PN11RO.vae.14092	1.385365
PN2LG.vae.29162	1.385311
PN5RH.vae.5657	1.385286
PN8RG.vae.7943	1.384666
PN1RC.vae.27293	1.384375
PN2GD.bin.37	1.384349
PN11RK.vae.7492	1.383723
PN9RK.vae.3159	1.38349
PN2RF.vae.37133	1.383358
PN4RE.vae.17329	1.382956
PN1GE.bin.8	1.382122
PN16RN.bin.186	1.381249
PN1GE.bin.42	1.380718
PN1LL.vae.15513	1.380082
PN5LD.vae.1556	1.379817
PN1RA.vae.47560	1.379578
PN13RS.vae.7612	1.378825
PN5JH.bin.57	1.37872
PN9RJ.vae.20216	1.37858
PN12RI.bin.163	1.378078
PN6RO.bin.129	1.377075
PN10RH.bin.168	1.376189
PN3DG.bin.6	1.375845
PN8RF.bin.207	1.375576
PN11RA.bin.146	1.373823
PN16RG.vae.10311	1.373679
PN3RA.bin.76	1.373459
PN2RE.vae.1328	1.372571
PN11RO.vae.11106	1.372342
PN10RQ.bin.6	1.37163
PN2RA.vae.62029	1.371477
PN16RA.bin.47	1.371206
PN5CB.vae.19190	1.36989
PN2RH.vae.22093	1.369867
PN3CA.vae.7838	1.369461
PN1RL.bin.135	1.368204
PN15RN.vae.12625	1.368043
PN13RH.bin.146	1.36599
PN1JE.bin.11	1.36511
PN1CJ.bin.101	1.364438
PN1RL.vae.7479	1.363949
PN14RD.bin.137	1.363727
PN12RC.bin.135	1.363287
PN11RE.vae.36472	1.362882
PN10RS.vae.20148	1.362095
PN10RL.vae.13524	1.361806
PN7RQ.vae.26800	1.36116
PN13RG.bin.183	1.36102
PN2RI.bin.76	1.360988
PN6RO.vae.8535	1.360935
PN11RN.vae.11300	1.360333
PN12RA.vae.49175	1.359919
PN8RS.vae.23672	1.359567
PN1CD.bin.159	1.359137
PN9RK.vae.13598	1.359102
PN3GH.bin.21	1.358868
PN11RG.vae.33099	1.35706
PN5IE.vae.204043	1.357041
PN6RT.bin.37	1.35673
PN16RC.bin.216	1.356534
PN14RG.vae.10819	1.356152
PN1RG.bin.76	1.355607
PN13RF.bin.113	1.355342
PN4RE.vae.26706	1.354999
PN1RB.vae.72886	1.354445
PN12RH.bin.61	1.353561
PN5RG.bin.243	1.352888
PN11RK.vae.26252	1.352711
PN11RD.bin.119	1.351013
PN10RF.vae.9542	1.350663
PN9RK.vae.13713	1.350201
PN14RI.bin.242	1.350054
PN5RF.vae.36441	1.348403
PN11RO.vae.3331	1.34838
PN5LH.bin.225	1.347754
PN13RQ.vae.3588	1.347568
PN16RB.bin.91	1.346755
PN5RB.vae.6262	1.346298
PN7RD.bin.169	1.346217
PN1GH.bin.46	1.345835
PN16RV.bin.123	1.344943
PN16RA.vae.15936	1.344673
PN1RJ.vae.13990	1.342886
PN11RK.bin.18	1.342765
PN16RI.vae.1435	1.342075
PN1CL.vae.33227	1.341837
PN5CE.bin.251	1.341259
PN13RJ.vae.12167	1.341071
PN14RE.bin.125	1.340967
PN13RL.vae.22407	1.339651
PN6RO.vae.123632	1.339099
PN7RC.bin.171	1.338932
PN6RL.bin.194	1.337997
PN13RD.vae.8515	1.337628
PN8RD.vae.14215	1.337413
PN4RA.vae.9845	1.335926
PN1RG.bin.54	1.335486
PN13RT.vae.12509	1.334926
PN5RE.bin.115	1.334668
PN3RF.vae.24060	1.334248
PN16RH.vae.5984	1.333852
PN6RM.bin.185	1.333606
PN4RE.vae.50510	1.332635
PN14RE.vae.6049	1.331924
PN3LE.vae.8991	1.33142
PN6RK.vae.27890	1.330574
PN2LH.vae.19597	1.330107
PN3RB.bin.143	1.328273
PN3LE.vae.2705	1.327267
PN1RH.vae.11488	1.326311
PN11RD.vae.35449	1.326267
PN2LF.vae.3633	1.325726
PN1LG.bin.6	1.324373
PN10RO.vae.2161	1.324078
PN3RA.bin.93	1.322661
PN5RC.vae.11470	1.32265
PN1RA.vae.1175	1.322099
PN14RI.bin.219	1.321935
PN16RM.bin.54	1.321474
PN13RH.vae.35795	1.321252
PN9RL.vae.1164	1.320176
PN12RJ.vae.3601	1.31993
PN2RJ.vae.20897	1.319305
PN13RC.bin.134	1.319158
PN8RJ.vae.13178	1.318702
PN10RH.vae.17351	1.318495
PN4RE.bin.75	1.316958
PN1CJ.vae.6639	1.316465
PN3RF.vae.48175	1.316416
PN10RL.bin.92	1.316297
PN1RH.bin.189	1.315824
PN11RH.bin.120	1.314319
PN13RB.bin.67	1.314143
PN2JD.bin.39	1.313689
PN1RC.vae.6534	1.313553
PN9RM.bin.62	1.313145
PN8RR.bin.104	1.312849
PN4RH.vae.11860	1.31255
PN1CB.vae.14265	1.312334
PN8RC.bin.14	1.312253
PN13RA.vae.28982	1.311812
PN9RA.bin.53	1.311684
PN2LF.vae.7722	1.311431
PN6RM.bin.194	1.310621
PN8RL.vae.20262	1.309794
PN1RD.vae.160564	1.30846
PN10RF.vae.3340	1.308443
PN14RA.vae.900	1.30757
PN3RE.vae.1778	1.307186
PN6RE.bin.54	1.305287
PN5RA.vae.21980	1.305196
PN14RO.bin.174	1.304493
PN13RB.vae.23509	1.302768
PN3GF.vae.5355	1.302018
PN11RJ.vae.6926	1.301394
PN3RH.vae.16642	1.301261
PN15RO.bin.174	1.300905
PN3LH.vae.11922	1.300279
PN13RN.bin.97	1.300165
PN16RN.bin.26	1.299993
PN7RA.vae.24338	1.29946
PN8RR.bin.210	1.299175
PN7RD.vae.2664	1.298403
PN3RA.vae.12956	1.297322
PN15RF.bin.18	1.296679
PN1RD.vae.6521	1.296424
PN15RK.vae.9539	1.291836
PN14RH.bin.60	1.291833
PN5CG.bin.154	1.291746
PN11RF.vae.11531	1.291709
PN1RF.vae.7682	1.289332
PN3DG.bin.30	1.287793
PN8RN.bin.163	1.287783
PN11RB.vae.3775	1.28741
PN8RP.vae.11809	1.286419
PN3RG.vae.119529	1.286289
PN10RE.bin.81	1.285636
PN11RJ.vae.27966	1.285419
PN7RI.vae.30615	1.284967
PN2RJ.bin.67	1.284558
PN2RC.vae.3962	1.284252
PN3RG.vae.14171	1.284239
PN5CG.bin.39	1.284027
PN10RB.vae.4838	1.282053
PN3RH.vae.30221	1.281943
PN8RF.vae.6268	1.281909
PN1RK.vae.16135	1.280842
PN5RG.bin.225	1.280659
PN6RJ.vae.10831	1.280332
PN10RD.vae.8579	1.279964
PN1CG.bin.53	1.279769
PN3RF.vae.34846	1.278107
PN14RN.bin.156	1.277568
PN16RE.bin.73	1.276673
PN8RG.bin.196	1.276126
PN3RG.vae.2890	1.276109
PN12RB.bin.95	1.275979
PN10RO.vae.4196	1.275293
PN5RG.bin.94	1.274908
PN15RB.bin.138	1.274843
PN14RF.vae.4416	1.274813
PN1CC.bin.56	1.274714
PN11RK.bin.108	1.274314
PN1LI.bin.105	1.274036
PN1RB.bin.217	1.27386
PN16RA.vae.15156	1.27328
PN5RE.bin.226	1.272147
PN16RE.bin.69	1.271974
PN16RF.vae.19064	1.271933
PN15RB.vae.70512	1.271577
PN13RG.vae.40950	1.270547
PN12RG.bin.90	1.270109
PN3RB.vae.7224	1.269981
PN2CE.vae.55092	1.269973
PN13RP.bin.232	1.269522
PN15RL.bin.150	1.269438
PN7RO.vae.3860	1.269361
PN13RQ.bin.59	1.269002
PN4RH.bin.157	1.268851
PN16RC.bin.158	1.268816
PN2RJ.vae.17248	1.268443
PN6RM.bin.6	1.268195
PN3RB.vae.4609	1.268024
PN1RF.vae.12819	1.26782
PN4RC.vae.1613	1.267417
PN1RA.bin.93	1.267172
PN12RJ.vae.27043	1.266714
PN15RC.vae.93681	1.266391
PN1RD.vae.21874	1.265675
PN3RH.vae.2184	1.263487
PN8RN.vae.2013	1.262912
PN9RJ.bin.13	1.262459
PN1RF.vae.22137	1.26243
PN10RG.vae.5708	1.261896
PN10RG.vae.3528	1.261502
PN10RO.bin.11	1.261031
PN8RF.vae.1780	1.259958
PN1RJ.vae.47929	1.259382
PN1CA.vae.4767	1.258724
PN8RP.vae.5693	1.25808
PN3RE.vae.2473	1.258072
PN1RH.bin.241	1.257934
PN7RF.vae.60356	1.257766
PN1RC.vae.13895	1.257547
PN11RD.vae.10849	1.25699
PN16RF.bin.17	1.256942
PN7RO.bin.92	1.25675
PN2RH.bin.145	1.256413
PN13RT.vae.344	1.256261
PN12RI.vae.9756	1.25558
PN8RN.vae.33858	1.25545
PN3CB.vae.36856	1.2551
PN13RB.vae.27796	1.254896
PN1RA.bin.179	1.254554
PN1JH.bin.31	1.254131
PN5RF.vae.72198	1.254033
PN7RL.vae.4445	1.253853
PN1RI.vae.131426	1.253805
PN1RL.vae.5206	1.253483
PN2RF.vae.2524	1.253136
PN14RQ.bin.45	1.252931
PN7RL.vae.4461	1.252452
PN8RD.bin.64	1.252404
PN11RG.vae.14036	1.251466
PN8RP.bin.108	1.250557
PN15RI.bin.101	1.250477
PN3CA.bin.121	1.250102
PN2LC.bin.33	1.250003
PN4RE.vae.4629	1.249038
PN10RM.vae.8333	1.248574
PN13RL.vae.49627	1.248479
PN3CA.vae.4328	1.248002
PN6RI.vae.10486	1.247435
PN10RH.vae.33272	1.247425
PN3RD.vae.3499	1.246833
PN2RA.vae.32426	1.246639
PN6RG.bin.100	1.245947
PN6RS.bin.102	1.245131
PN2RB.bin.109	1.244711
PN2CJ.bin.87	1.244635
PN7RO.bin.101	1.244337
PN1RB.vae.6725	1.243733
PN6RF.vae.4844	1.243179
PN13RT.vae.9075	1.241958
PN7RB.vae.5568	1.241838
PN14RJ.vae.2239	1.241697
PN6RI.bin.74	1.241629
PN13RC.vae.12739	1.241387
PN14RH.bin.137	1.241218
PN8RJ.vae.37108	1.239465
PN7RC.bin.100	1.238908
PN9RB.vae.27512	1.238651
PN16RU.bin.200	1.238288
PN7RA.bin.60	1.237878
PN3CE.bin.4	1.236981
PN10RD.vae.74052	1.23687
PN1RC.bin.180	1.236323
PN3LD.bin.118	1.236206
PN5RF.bin.175	1.236173
PN16RV.bin.68	1.235944
PN10RC.bin.54	1.235908
PN15RD.bin.108	1.23532
PN5CE.vae.6158	1.234969
PN6RB.vae.32906	1.234754
PN10RC.vae.27098	1.234242
PN15RM.bin.88	1.233893
PN3CB.vae.75552	1.233067
PN10RH.vae.5545	1.232482
PN16RT.bin.23	1.232345
PN1CJ.vae.25543	1.232256
PN10RC.vae.518	1.232239
PN2CB.bin.101	1.232139
PN12RA.bin.143	1.231325
PN11RH.vae.9796	1.230776
PN5LD.vae.10095	1.229313
PN10RM.vae.18158	1.228978
PN7RB.vae.24627	1.228328
PN6RE.bin.46	1.228294
PN3LB.vae.30663	1.228036
PN6RQ.vae.4766	1.227946
PN1RE.vae.534	1.227194
PN16RF.bin.12	1.226201
PN16RJ.vae.13622	1.226041
PN1RK.vae.19830	1.226027
PN11RF.vae.27363	1.225869
PN1RC.vae.604	1.225788
PN10RI.bin.149	1.225586
PN11RC.vae.53609	1.225532
PN8RB.bin.204	1.22496
PN11RH.bin.211	1.224737
PN6RL.vae.1633	1.224311
PN10RP.vae.47458	1.223959
PN14RO.vae.12971	1.223888
PN8RD.bin.74	1.223187
PN3RH.vae.70923	1.222628
PN16RG.vae.14305	1.221363
PN16RT.bin.152	1.221353
PN8RE.vae.52577	1.220759
PN7RO.bin.91	1.219402
PN4RA.vae.6383	1.219105
PN3CD.bin.118	1.218166
PN3RF.bin.170	1.217829
PN1GB.bin.37	1.21782
PN16RU.vae.11056	1.216689
PN11RM.bin.146	1.216651
PN9RL.vae.15265	1.216479
PN5RA.vae.67410	1.216204
PN16RE.bin.65	1.21613
PN6RG.bin.156	1.215813
PN2RA.vae.10556	1.215554
PN13RB.vae.27210	1.215526
PN3CG.vae.2539	1.215507
PN11RI.bin.137	1.21473
PN14RO.bin.60	1.214189
PN13RB.vae.38664	1.214185
PN10RC.vae.41493	1.213948
PN5LB.vae.12198	1.213367
PN8RS.bin.110	1.213143
PN3CH.bin.141	1.213115
PN10RO.vae.6077	1.21307
PN5IB.vae.1127	1.212879
PN12RC.vae.6321	1.212852
PN1RI.vae.25899	1.212296
PN1JG.vae.13389	1.21201
PN15RC.vae.5660	1.211979
PN11RM.vae.24886	1.211831
PN10RK.bin.95	1.211381
PN10RF.vae.20267	1.211067
PN13RH.bin.85	1.21063
PN3GD.vae.18336	1.210481
PN12RA.bin.172	1.210345
PN3RD.vae.5534	1.209192
PN3GA.bin.26	1.208758
PN2RA.bin.190	1.208735
PN3RB.vae.29048	1.208625
PN3JG.bin.42	1.208455
PN7RL.bin.56	1.208453
PN1GF.vae.19345	1.208264
PN6RQ.bin.108	1.207812
PN9RN.bin.155	1.207315
PN3GA.vae.9523	1.206954
PN7RC.vae.17768	1.206923
PN8RN.vae.34234	1.206503
PN10RN.bin.73	1.206341
PN5RH.vae.12413	1.204575
PN14RO.vae.7348	1.204325
PN11RG.bin.118	1.204234
PN1CJ.vae.2310	1.204214
PN1RB.vae.22965	1.20403
PN7RE.vae.76249	1.203135
PN10RD.bin.63	1.202809
PN1CB.vae.2581	1.20233
PN5RF.bin.292	1.20221
PN1RH.vae.9410	1.200237
PN9RK.bin.7	1.199998
PN3RF.vae.21076	1.199279
PN8RJ.bin.20	1.198822
PN12RD.vae.10523	1.198602
PN3RB.bin.156	1.198406
PN3RF.vae.17177	1.197538
PN7RH.vae.37087	1.197255
PN3LE.vae.5845	1.1971
PN5RA.vae.39830	1.195958
PN16RH.bin.4	1.195797
PN1RC.vae.18583	1.194352
PN11RE.bin.79	1.194249
PN6RQ.bin.99	1.194189
PN16RO.bin.45	1.194083
PN2RG.bin.177	1.194008
PN4RE.vae.37633	1.193911
PN14RP.vae.13516	1.193309
PN14RJ.bin.81	1.193181
PN1RH.bin.273	1.192248
PN1RE.vae.2523	1.19176
PN6RA.bin.106	1.191378
PN9RJ.bin.55	1.190688
PN7RK.vae.14528	1.190399
PN1RL.bin.141	1.190215
PN2CA.vae.10976	1.189523
PN13RG.bin.50	1.18866
PN1RA.vae.9885	1.188102
PN11RG.bin.126	1.187701
PN10RK.bin.123	1.186379
PN11RO.bin.14	1.186357
PN14RK.vae.4602	1.186039
PN1RL.vae.2179	1.185392
PN7RO.vae.364	1.184416
PN7RQ.bin.138	1.184405
PN2JC.bin.19	1.184377
PN16RJ.bin.48	1.184334
PN9RE.vae.1728	1.184104
PN5GG.bin.30	1.183251
PN2RF.vae.661	1.183184
PN7RG.bin.115	1.182816
PN2RI.vae.11061	1.182629
PN5CC.bin.109	1.181501
PN2RI.bin.152	1.180906
PN3RG.vae.12117	1.179174
PN8RJ.bin.117	1.177664
PN1GD.vae.57121	1.177441
PN16RK.vae.2142	1.175996
PN8RG.vae.14352	1.174348
PN2LI.bin.30	1.174044
PN6RE.vae.4061	1.173623
PN3CD.vae.6551	1.173235
PN11RE.bin.206	1.172508
PN12RA.vae.8317	1.171282
PN8RA.vae.6280	1.170897
PN1RL.vae.2755	1.169335
PN10RB.bin.67	1.168674
PN15RN.vae.1625	1.168627
PN6RB.vae.7629	1.168498
PN8RF.bin.32	1.168498
PN1GJ.bin.70	1.167546
PN10RG.vae.5488	1.167444
PN1CK.vae.54643	1.167169
PN5CB.vae.158716	1.167031
PN5CB.bin.136	1.166892
PN16RU.vae.13176	1.166836
PN14RI.vae.889	1.165678
PN1RK.bin.254	1.165674
PN7RC.bin.1	1.164157
PN3CA.vae.203	1.16411
PN1RK.vae.14281	1.163511
PN8RQ.vae.31281	1.163298
PN11RF.vae.18451	1.163243
PN8RG.vae.7562	1.160672
PN13RG.vae.2876	1.160489
PN1RD.bin.137	1.159533
PN3LH.bin.168	1.158806
PN14RM.bin.54	1.158687
PN9RH.vae.994	1.158489
PN6RL.vae.2889	1.157711
PN8RM.vae.3080	1.156993
PN15RG.bin.84	1.156359
PN13RK.vae.10127	1.155747
PN3RF.vae.3811	1.152001
PN16RE.vae.9073	1.151641
PN11RO.bin.104	1.151235
PN13RM.bin.14	1.1509
PN2RH.vae.11000	1.150504
PN2LD.vae.8668	1.1499
PN16RF.vae.40870	1.149896
PN6RM.vae.30604	1.149463
PN5GF.bin.69	1.149069
PN1RC.vae.9991	1.149016
PN1RD.vae.22557	1.148315
PN3GF.vae.7096	1.147798
PN10RH.vae.2465	1.147539
PN1RA.bin.118	1.147026
PN4RE.vae.33932	1.146773
PN11RB.bin.80	1.146572
PN6RJ.vae.6785	1.146563
PN2RA.vae.10280	1.146324
PN2LG.bin.137	1.146174
PN7RR.vae.8218	1.14611
PN2RA.vae.40846	1.145988
PN2LD.bin.130	1.144688
PN1RA.vae.6313	1.144562
PN7RT.bin.186	1.144302
PN7RQ.vae.46230	1.1439
PN11RI.vae.4412	1.142977
PN5LD.bin.63	1.140389
PN2JF.bin.1	1.140056
PN1JE.bin.48	1.139354
PN15RF.vae.1636	1.13867
PN3CA.vae.38455	1.138461
PN5CE.bin.31	1.137902
PN2CF.bin.125	1.137767
PN3RB.vae.9685	1.137378
PN15RC.bin.63	1.137373
PN3RD.bin.141	1.136693
PN2RF.bin.53	1.136653
PN12RB.bin.5	1.136143
PN8RQ.vae.11114	1.13598
PN6RT.vae.53489	1.135636
PN10RP.vae.19791	1.135343
PN10RR.vae.48913	1.133741
PN12RA.vae.20296	1.13309
PN16RD.bin.18	1.13262
PN8RQ.bin.57	1.131846
PN11RI.vae.288	1.13131
PN11RO.vae.19172	1.13125
PN10RM.bin.143	1.131146
PN15RI.vae.146	1.130786
PN1CB.vae.952	1.130291
PN8RE.vae.2402	1.130067
PN11RD.bin.63	1.13
PN5LG.bin.252	1.129508
PN12RI.bin.1	1.129364
PN5RH.vae.13549	1.129181
PN1GG.bin.65	1.129107
PN3RG.vae.18204	1.128961
PN8RE.vae.48285	1.128077
PN13RD.vae.7124	1.127778
PN16RR.bin.25	1.127237
PN1RC.vae.2749	1.126642
PN3JF.vae.16046	1.125756
PN5RF.bin.106	1.125525
PN13RE.vae.39614	1.125505
PN3LG.vae.1618	1.125326
PN13RA.bin.104	1.125129
PN5RB.vae.7162	1.124948
PN1RC.vae.39584	1.124938
PN12RI.bin.72	1.124603
PN16RV.bin.20	1.124342
PN13RN.vae.1268	1.123136
PN8RB.vae.24904	1.122469
PN1RJ.vae.25365	1.121469
PN6RQ.vae.5580	1.121371
PN6RT.vae.14226	1.121126
PN5RG.vae.5512	1.120663
PN8RG.vae.13769	1.120084
PN4RD.bin.95	1.119227
PN14RT.vae.1935	1.117517
PN2CB.bin.71	1.117294
PN2LF.vae.14608	1.117139
PN14RR.bin.39	1.11706
PN11RE.bin.77	1.116695
PN14RP.bin.100	1.116374
PN4RE.vae.70140	1.116122
PN15RE.vae.874	1.115427
PN14RM.vae.123731	1.114082
PN6RF.bin.151	1.112471
PN6RG.bin.19	1.112092
PN14RE.vae.12682	1.111654
PN10RS.vae.1153	1.110066
PN11RO.vae.16332	1.109453
PN2CF.vae.13437	1.107961
PN11RH.vae.919	1.107695
PN3LB.bin.42	1.107501
PN2RJ.vae.28132	1.107182
PN6RC.vae.8122	1.107135
PN1LD.vae.239	1.106856
PN15RC.bin.118	1.106422
PN9RN.vae.8861	1.104796
